id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MBNL1	3	0.85007	0.85086	0.999998	1755	0	0.045565	0.43411	0.50629	0.999975	1100	1	0.045565
SARS	4	0.90327	0.9037	0.999998	1865	0	0.10208	0.43517	0.58331	0.999975	1101	2	0.10208
METTL5	4	0.022408	0.061968	0.842537	156	2	-0.095838	0.43539	0.5836	0.999975	1102	2	-0.095838
PCBP3	3	0.8095	0.81046	0.999998	1665	0	0.028995	0.43567	0.5072	0.999975	1103	1	0.028995
CGN	4	0.45164	0.57125	0.999998	1130	1	-0.015993	0.43584	0.58406	0.999975	1104	2	-0.015993
ESRP2	4	0.49571	0.59243	0.999998	1179	1	-0.052734	0.43629	0.58447	0.999975	1105	2	-0.052734
CADM1	4	0.29617	0.43361	0.999998	893	2	-0.079296	0.43741	0.58556	0.999975	1106	2	-0.079296
DXO	4	0.18187	0.3091	0.999998	645	2	-0.074991	0.43928	0.5874	0.999975	1107	1	-0.074991
SRSF5	4	0.12955	0.25221	0.999998	512	2	-0.067858	0.4401	0.58821	0.999975	1108	2	-0.067858
SPTBN1	4	0.80209	0.80219	0.999998	1643	0	0.0087171	0.44078	0.58889	0.999975	1109	2	0.0087171
WBSCR16	4	0.15804	0.28326	0.999998	595	2	-0.081826	0.44092	0.58905	0.999975	1110	1	-0.081826
TBL3	4	0.31633	0.4555	0.999998	926	2	0.011106	0.44156	0.58973	0.999975	1111	2	0.011106
BOLL	4	0.69626	0.71271	0.999998	1462	1	0.034035	0.4419	0.59013	0.999975	1112	1	0.034035
HIST1H4H	3	0.14442	0.23777	0.999998	559	1	-0.13807	0.44212	0.51125	0.999975	1113	1	-0.13807
CELF5	4	0.87825	0.87799	0.999998	1815	0	-0.034258	0.44255	0.59086	0.999975	1114	1	-0.034258
RBM44	3	0.13617	0.22655	0.999998	530	2	-0.13121	0.44264	0.51149	0.999975	1115	1	-0.13121
PATZ1	3	0.82034	0.82107	0.999998	1687	0	0.060989	0.4429	0.51165	0.999975	1116	1	0.060989
IFIT1	4	0.32451	0.46396	0.999998	946	1	0.0013072	0.44302	0.5914	0.999975	1117	2	0.0013072
LUC7L2	4	0.83885	0.83858	0.999998	1726	0	0.07144	0.44347	0.5919	0.999975	1118	2	0.07144
UHMK1	4	0.23394	0.36532	0.999998	765	2	-0.00030837	0.44414	0.59264	0.999975	1119	2	-0.00030837
SUGP2	4	0.87035	0.86997	0.999998	1799	0	0.1011	0.44504	0.59361	0.999975	1120	2	0.1011
FAM120C	4	0.70849	0.72182	0.999998	1476	1	0.035694	0.44526	0.59388	0.999975	1121	2	0.035694
OAS3	4	0.35612	0.49888	0.999998	999	2	-0.02741	0.44614	0.59477	0.999975	1122	1	-0.02741
C1ORF204	4	0.53735	0.61375	0.999998	1224	1	0.023421	0.44616	0.59479	0.999975	1123	2	0.023421
NOC2L	4	0.045502	0.10953	0.967922	241	2	-0.054219	0.44638	0.59502	0.999975	1124	2	-0.054219
MANF	3	0.31319	0.41487	0.999998	923	1	0.061739	0.44674	0.51414	0.999975	1125	1	0.061739
OBFC1	4	0.41969	0.55693	0.999998	1097	1	0.052387	0.44743	0.59612	0.999975	1126	1	0.052387
PAPD5	3	0.1463	0.24035	0.999998	565	2	-0.10837	0.44751	0.51468	0.999975	1127	1	-0.10837
TSN	4	0.42271	0.55829	0.999998	1099	1	0.0046013	0.44773	0.59642	0.999975	1128	2	0.0046013
GIGYF2	4	0.81654	0.81635	0.999998	1677	0	0.018159	0.4484	0.59703	0.999975	1129	2	0.018159
ARHGEF2	4	0.63639	0.6717	0.999998	1366	1	-0.012707	0.44863	0.59724	0.999975	1130	2	-0.012707
KHDRBS2	4	0.63043	0.66799	0.999998	1357	1	-0.013745	0.44873	0.59731	0.999975	1131	1	-0.013745
MRPL13	3	0.021739	0.055573	0.833209	151	2	-0.27931	0.4498	0.51611	0.999975	1132	1	-0.27931
EIF2AK1	4	0.071976	0.16059	0.999998	334	3	-0.17797	0.45035	0.59787	0.999975	1133	1	-0.17797
C17ORF85	3	0.22144	0.3387	0.999998	726	2	-0.076931	0.45057	0.51666	0.999975	1134	1	-0.076931
ACTN4	4	0.34674	0.48911	0.999998	981	2	-0.046199	0.45067	0.59797	0.999975	1135	1	-0.046199
CMTR1	4	0.74734	0.75285	0.999998	1543	1	0.022059	0.45099	0.59811	0.999975	1136	1	0.022059
NOL6	4	0.60079	0.64984	0.999998	1305	1	-0.071073	0.45148	0.5983	0.999975	1137	1	-0.071073
HDAC2	4	0.54413	0.61743	0.999998	1230	1	0.052743	0.45678	0.60057	0.999975	1138	1	0.052743
EIF4E	3	0.18845	0.29589	0.999998	657	1	0.14973	0.45754	0.52133	0.999975	1139	1	0.14973
APOBEC2	4	0.047008	0.11236	0.975735	245	2	-0.15509	0.4587	0.60145	0.999975	1140	1	-0.15509
LSM14B	3	0.021618	0.055333	0.833209	150	2	-0.20924	0.45893	0.52216	0.999975	1141	1	-0.20924
UTP14C	2	0.30682	0.33169	0.999998	914	1	-0.010564	0.46009	0.46773	0.999975	1142	1	-0.010564
GARS	4	0.84432	0.84408	0.999998	1742	0	0.11274	0.46029	0.60216	0.999975	1143	1	0.11274
ADAT1	3	0.054027	0.1145	0.981996	266	2	-0.17736	0.46044	0.52311	0.999975	1144	1	-0.17736
RPL7	2	0.42879	0.43486	0.999998	1103	1	-0.0039758	0.46064	0.46822	0.999975	1145	1	-0.0039758
NDUFV3	3	0.077051	0.1462	0.999998	354	2	-0.28801	0.46245	0.52435	0.999975	1146	1	-0.28801
OTUD4	2	0.35198	0.36892	0.999998	993	1	0.020318	0.46269	0.47	0.999975	1147	1	0.020318
GAR1	4	0.26948	0.40455	0.999998	835	2	-0.075616	0.46347	0.6034	0.999975	1148	1	-0.075616
API5	3	0.51765	0.54619	0.999998	1196	1	0.018434	0.4662	0.5268	0.999975	1149	1	0.018434
RAD1	4	0.18051	0.30767	0.999998	641	2	-0.054587	0.46664	0.60476	0.999975	1150	1	-0.054587
UTP3	3	0.54219	0.56473	0.999998	1228	1	0.038378	0.4682	0.52817	0.999975	1151	1	0.038378
CXXC5	4	0.29267	0.42977	0.999998	889	2	-0.052437	0.46853	0.60556	0.999975	1152	1	-0.052437
ALKBH1	4	0.54188	0.61609	0.999998	1227	1	-0.066816	0.46884	0.60573	0.999975	1153	1	-0.066816
DAZ1	4	0.35478	0.49753	0.999998	997	2	-0.035769	0.4701	0.60618	0.999975	1154	1	-0.035769
NAA15	3	0.53152	0.55651	0.999998	1214	1	0.079632	0.47316	0.53113	0.999975	1155	1	0.079632
RPS6	4	0.52212	0.60585	0.999998	1205	1	-0.010652	0.47667	0.60896	0.999975	1156	1	-0.010652
LIN28A	4	0.24797	0.38071	0.999998	797	2	-0.093004	0.47761	0.60935	0.999975	1157	1	-0.093004
EIF5AL1	4	0.0766	0.16988	0.999998	351	2	-0.20153	0.47854	0.60974	0.999975	1158	1	-0.20153
ZC3H3	4	0.74716	0.75273	0.999998	1542	1	0.019525	0.48009	0.61043	0.999975	1159	1	0.019525
DDX5	4	0.11088	0.23179	0.999998	480	2	-0.13683	0.48164	0.61103	0.999975	1160	1	-0.13683
DLD	3	0.70732	0.70898	0.999998	1474	0	0.026673	0.48788	0.5405	0.999975	1161	1	0.026673
APOBEC3B	4	0.58793	0.64226	0.999998	1287	1	-0.049309	0.4884	0.61398	0.999975	1162	1	-0.049309
ILF3	3	0.85651	0.85734	0.999998	1772	0	0.087684	0.48885	0.54118	0.999975	1163	1	0.087684
DALRD3	3	0.18017	0.28508	0.999998	640	1	-0.068791	0.48982	0.54183	0.999975	1164	1	-0.068791
QTRTD1	3	0.61182	0.62064	0.999998	1326	1	0.038836	0.49006	0.542	0.999975	1165	1	0.038836
RSRC1	2	0.49177	0.49315	0.999998	1172	1	0.038854	0.49051	0.49465	0.999975	1166	1	0.038854
RNF10	3	0.35939	0.44197	0.999998	1007	1	-0.063955	0.49055	0.54233	0.999975	1167	1	-0.063955
RNASET2	2	0.12451	0.19385	0.999998	500	1	-0.040079	0.49159	0.4957	0.999975	1168	1	-0.040079
SLBP	4	0.35926	0.5021	0.999998	1006	1	-0.049587	0.49176	0.61539	0.999975	1169	1	-0.049587
WDR61	4	0.43895	0.56573	0.999998	1119	1	-0.017951	0.49237	0.61572	0.999975	1170	1	-0.017951
RPS11	2	0.79861	0.79662	0.999998	1636	0	0.17377	0.49267	0.49682	0.999975	1171	1	0.17377
RPS26	3	0.46144	0.50733	0.999998	1140	1	0.030976	0.49272	0.54372	0.999975	1172	1	0.030976
SMAD7	3	0.25832	0.3842	0.999998	821	1	-0.042175	0.49369	0.54434	0.999975	1173	1	-0.042175
FNDC3B	4	0.067302	0.15196	0.999998	305	1	-0.027309	0.49389	0.6164	0.999975	1174	1	-0.027309
RPLP1	2	0.72618	0.72519	0.999998	1507	0	0.1361	0.49537	0.49926	0.999975	1175	1	0.1361
UCHL5	3	0.13756	0.2283	0.999998	534	1	0.067163	0.49801	0.54715	0.999975	1176	1	0.067163
DHX57	4	0.25282	0.38627	0.999998	810	2	-0.1036	0.49843	0.61834	0.999975	1177	1	-0.1036
PCBP4	4	0.27016	0.40523	0.999998	838	1	-0.010587	0.49994	0.61904	0.999975	1178	1	-0.010587
CST6	4	0.55415	0.62289	0.999998	1245	1	-0.13599	0.50234	0.62008	0.999975	1179	1	-0.13599
SUPV3L1	3	0.91435	0.9152	0.999998	1884	0	0.09732	0.50255	0.55007	0.999975	1180	1	0.09732
FADS2	4	0.51481	0.60217	0.999998	1194	1	-0.015129	0.50324	0.62052	0.999975	1181	1	-0.015129
R3HCC1	4	0.60409	0.65179	0.999998	1313	1	-0.035401	0.50384	0.62078	0.999975	1182	1	-0.035401
ROR2	4	0.001049	0.0039916	0.364068	22	3	-0.28714	0.50473	0.62121	0.999975	1183	1	-0.28714
LRRFIP1	3	0.017462	0.045405	0.810929	130	2	-0.29288	0.50541	0.55194	0.999975	1184	1	-0.29288
ZCCHC24	4	0.056838	0.13156	0.999998	272	3	-0.16922	0.50563	0.62163	0.999975	1185	1	-0.16922
NGB	4	0.23894	0.37088	0.999998	776	2	-0.15631	0.50652	0.62199	0.999975	1186	1	-0.15631
PHRF1	3	0.5487	0.56987	0.999998	1238	1	-0.028359	0.50872	0.554	0.999975	1187	1	-0.028359
AKAP17A	4	0.76387	0.76655	0.999998	1568	1	0.020575	0.51068	0.62386	0.999975	1188	1	0.020575
CLASRP	4	0.56509	0.62922	0.999998	1259	1	0.013711	0.51216	0.62464	0.999975	1189	1	0.013711
NSUN4	4	0.1341	0.25685	0.999998	523	1	0.039674	0.51304	0.62499	0.999975	1190	1	0.039674
GLRX3	3	0.688	0.68993	0.999998	1451	1	0.024331	0.51414	0.55747	0.999975	1191	1	0.024331
MRPS35	3	0.17876	0.28331	0.999998	639	2	-0.14913	0.51461	0.55783	0.999975	1192	1	-0.14913
KHDC1	3	0.91354	0.91446	0.999998	1883	0	0.049393	0.51554	0.55841	0.999975	1193	1	0.049393
UTP23	3	0.18613	0.29303	0.999998	653	2	-0.10919	0.51671	0.55924	0.999975	1194	1	-0.10919
NRAP	4	0.8687	0.86843	0.999998	1795	0	0.03551	0.51921	0.62789	0.999975	1195	1	0.03551
SMN2	4	0.5806	0.63799	0.999998	1280	1	-0.068719	0.5195	0.62803	0.999975	1196	1	-0.068719
TDRD7	4	0.35746	0.50029	0.999998	1003	2	0.00033913	0.52067	0.62852	0.999975	1197	1	0.00033913
PRPF4B	3	0.34861	0.43552	0.999998	985	1	-0.024999	0.52114	0.56224	0.999975	1198	1	-0.024999
RBM24	4	0.38773	0.5331	0.999998	1055	2	-0.05094	0.52154	0.62885	0.999975	1199	1	-0.05094
CHD3	4	0.43863	0.56557	0.999998	1118	1	0.034244	0.52387	0.62989	0.999975	1200	1	0.034244
DDX39B	4	0.26412	0.39863	0.999998	831	2	-0.055923	0.52532	0.63063	0.999975	1201	1	-0.055923
P4HB	3	0.16158	0.26049	0.999998	607	2	-0.13693	0.52669	0.56606	0.999975	1202	1	-0.13693
TMA7	4	0.12544	0.24781	0.999998	504	1	0.045553	0.52676	0.63125	0.999975	1203	1	0.045553
MRM1	4	0.017276	0.050769	0.827979	128	2	-0.18643	0.52734	0.63154	0.999975	1204	1	-0.18643
DDX19A	3	0.30786	0.41172	0.999998	916	1	-0.0055785	0.52762	0.56666	0.999975	1205	1	-0.0055785
ELAC1	2	0.63795	0.63751	0.999998	1369	0	0.044629	0.52894	0.53041	0.999975	1206	1	0.044629
ATP2A2	3	0.14519	0.23882	0.999998	562	2	-0.17829	0.52991	0.56809	0.999975	1207	1	-0.17829
TAGLN	4	0.2426	0.37492	0.999998	787	1	-0.066539	0.52993	0.63268	0.999975	1208	1	-0.066539
YTHDF2	4	0.24376	0.37616	0.999998	791	2	-0.047228	0.53108	0.63322	0.999975	1209	1	-0.047228
TCOF1	4	0.31769	0.45706	0.999998	929	2	-0.085459	0.53136	0.63336	0.999975	1210	1	-0.085459
DHX9	4	0.56101	0.62691	0.999998	1253	1	-0.02726	0.53251	0.63385	0.999975	1211	1	-0.02726
MTCL1	4	0.13672	0.25964	0.999998	531	2	-0.050493	0.53422	0.6347	0.999975	1212	1	-0.050493
MRPS11	4	0.35187	0.49451	0.999998	991	2	-0.025532	0.53479	0.63494	0.999975	1213	1	-0.025532
METTL1	4	0.61582	0.65869	0.999998	1333	1	0.058676	0.53536	0.63522	0.999975	1214	1	0.058676
SRPR	4	0.23289	0.36417	0.999998	760	2	-0.16326	0.54019	0.63743	0.999975	1215	1	-0.16326
RPL9	4	0.094846	0.204	0.999998	421	1	0.062273	0.54047	0.63756	0.999975	1216	1	0.062273
RBMY1E	3	0.51414	0.54362	0.999998	1192	1	0.024957	0.54107	0.57603	0.999975	1217	1	0.024957
DMGDH	3	0.33251	0.42579	0.999998	959	1	-0.057388	0.54265	0.57716	0.999975	1218	1	-0.057388
PRKRA	3	0.32961	0.42417	0.999998	955	1	-0.05488	0.54624	0.57979	0.999975	1219	1	-0.05488
RBM47	3	0.82525	0.82591	0.999998	1697	0	-0.00069433	0.54758	0.58079	0.999975	1220	1	-0.00069433
PQBP1	4	0.67828	0.69972	0.999998	1430	1	-0.037222	0.54777	0.64115	0.999975	1221	1	-0.037222
MTAGBFP2	3	0.42734	0.4842	0.999998	1102	1	0.019867	0.54781	0.58098	0.999975	1222	1	0.019867
RAF1	3	0.18341	0.28951	0.999998	648	2	-0.15453	0.54959	0.58222	0.999975	1223	1	-0.15453
RC3H2	4	0.89	0.89018	0.999998	1838	0	-0.014093	0.55221	0.64339	0.999975	1224	1	-0.014093
PCF11	4	0.099532	0.21253	0.999998	439	1	0.00025874	0.55332	0.6439	0.999975	1225	1	0.00025874
FGFR1OP	3	0.55713	0.5761	0.999998	1249	1	-0.070002	0.55382	0.58515	0.999975	1226	1	-0.070002
RRP1	3	0.093713	0.1692	0.999998	416	2	-0.17411	0.55448	0.58563	0.999975	1227	1	-0.17411
ANXA7	4	0.77712	0.77858	0.999998	1589	1	0.0067497	0.5547	0.64459	0.999975	1228	1	0.0067497
FARSB	4	0.93938	0.93972	0.999998	1945	0	0.047194	0.55553	0.64503	0.999975	1229	1	0.047194
MSL3	4	0.94097	0.94123	0.999998	1950	0	0.037075	0.55608	0.64537	0.999975	1230	1	0.037075
RPL3L	4	0.14317	0.2667	0.999998	555	2	-0.098194	0.55691	0.64574	0.999975	1231	1	-0.098194
GCFC2	3	0.75839	0.75965	0.999998	1561	0	-0.028607	0.55889	0.58861	0.999975	1232	1	-0.028607
SEC61A1	2	0.46989	0.47281	0.999998	1147	1	-0.11295	0.55901	0.55979	0.999975	1233	1	-0.11295
VARS	4	0.38495	0.53022	0.999998	1051	1	-0.043082	0.55965	0.64718	0.999975	1234	1	-0.043082
EXO1	3	0.64229	0.64716	0.999998	1377	1	-0.023433	0.56109	0.59018	0.999975	1235	1	-0.023433
MOV10	4	0.031746	0.081766	0.927384	190	3	-0.10448	0.56129	0.64803	0.999975	1236	1	-0.10448
MRPL41	3	0.22551	0.34412	0.999998	739	1	-0.052395	0.5624	0.59112	0.999975	1237	1	-0.052395
MRPL32	4	0.77859	0.7799	0.999998	1592	1	-0.056004	0.56265	0.6487	0.999975	1238	1	-0.056004
URM1	4	0.16104	0.2864	0.999998	603	1	-0.11415	0.56319	0.64895	0.999975	1239	1	-0.11415
HLTF	4	0.10606	0.22443	0.999998	463	2	-0.11171	0.56374	0.64922	0.999975	1240	1	-0.11171
CPLX2	4	0.68301	0.7032	0.999998	1441	1	0.010648	0.56401	0.6494	0.999975	1241	1	0.010648
CSTF3	3	0.014721	0.038702	0.788587	114	2	-0.36902	0.56546	0.59335	0.999975	1242	1	-0.36902
ERI2	4	0.036204	0.090898	0.936781	208	2	-0.18845	0.56753	0.65111	0.999975	1243	1	-0.18845
MRPL22	4	0.13229	0.25499	0.999998	520	2	-0.089702	0.56968	0.6522	0.999975	1244	1	-0.089702
MYH9	3	0.88896	0.8895	0.999998	1837	0	0.038275	0.5698	0.59645	0.999975	1245	1	0.038275
PIH1D1	4	0.20949	0.33894	0.999998	701	2	-0.048476	0.56995	0.65231	0.999975	1246	1	-0.048476
MRPS22	2	0.74517	0.744	0.999998	1536	0	0.10466	0.57019	0.57076	0.999975	1247	1	0.10466
ENDOU	4	0.57742	0.636	0.999998	1276	1	-0.017931	0.57022	0.65244	0.999975	1248	1	-0.017931
TIA1	4	0.81725	0.81701	0.999998	1681	0	-0.059303	0.57049	0.65257	0.999975	1249	1	-0.059303
RPL8	4	0.82804	0.82762	0.999998	1702	0	-0.032045	0.57076	0.65268	0.999975	1250	1	-0.032045
TXNDC5	4	0.089453	0.19402	0.999998	392	3	-0.2031	0.57129	0.65292	0.999975	1251	1	-0.2031
DHX40	4	0.49024	0.58967	0.999998	1169	1	-0.072754	0.57236	0.65344	0.999975	1252	1	-0.072754
FBN1	4	0.35388	0.49659	0.999998	996	2	-0.014454	0.5737	0.6541	0.999975	1253	1	-0.014454
BMS1	4	0.78103	0.78205	0.999998	1596	1	-0.043537	0.57423	0.65434	0.999975	1254	1	-0.043537
RAE1	4	0.023908	0.065103	0.858493	160	3	-0.22003	0.57477	0.65463	0.999975	1255	1	-0.22003
C9ORF156	4	0.89125	0.89153	0.999998	1841	0	-0.0034175	0.57503	0.65475	0.999975	1256	1	-0.0034175
KNOP1	3	0.14686	0.2411	0.999998	566	2	-0.16217	0.57561	0.60082	0.999975	1257	1	-0.16217
APOBEC3G	3	0.68835	0.69029	0.999998	1452	1	0.043761	0.57647	0.60145	0.999975	1258	1	0.043761
C11ORF68	4	0.34495	0.48716	0.999998	979	2	-0.048754	0.57795	0.65632	0.999975	1259	1	-0.048754
DENR	2	0.56803	0.56848	0.999998	1262	0	-0.014896	0.57943	0.57976	0.999975	1260	1	-0.014896
COPZ1	4	0.076393	0.16949	0.999998	350	1	0.074082	0.57954	0.65721	0.999975	1261	1	0.074082
EIF2A	2	0.56953	0.56994	0.999998	1265	0	-0.0090641	0.57959	0.57991	0.999975	1262	1	-0.0090641
KPNA2	4	0.85231	0.85219	0.999998	1763	0	0.060803	0.58007	0.65752	0.999975	1263	1	0.060803
IGF2BP3	2	0.64928	0.64882	0.999998	1391	0	0.022874	0.58009	0.58039	0.999975	1264	1	0.022874
HNRNPD	3	0.77981	0.78083	0.999998	1595	0	-0.0023047	0.58116	0.60509	0.999975	1265	1	-0.0023047
CIRBP	3	0.082821	0.15424	0.999998	372	2	-0.1814	0.58201	0.60569	0.999975	1266	1	-0.1814
PHGDH	4	0.32296	0.46242	0.999998	941	2	-0.012608	0.58244	0.65873	0.999975	1267	1	-0.012608
POLR2D	2	0.6032	0.60314	0.999998	1311	0	0.063515	0.58303	0.58328	0.999975	1268	1	0.063515
RBM41	4	0.30116	0.43937	0.999998	904	2	-0.11164	0.58532	0.66025	0.999975	1269	1	-0.11164
DBNL	4	0.37898	0.52366	0.999998	1041	2	-0.0040938	0.58611	0.66059	0.999975	1270	1	-0.0040938
MLLT4	4	0.19036	0.31818	0.999998	661	1	-0.07954	0.58663	0.66093	0.999975	1271	1	-0.07954
NUTF2	4	0.42103	0.55745	0.999998	1098	1	-0.094484	0.58689	0.66106	0.999975	1272	1	-0.094484
GNE	4	0.87668	0.87633	0.999998	1811	0	0.023799	0.58741	0.66132	0.999975	1273	1	0.023799
C1D	4	0.036184	0.090844	0.936781	207	3	-0.12623	0.58767	0.66144	0.999975	1274	1	-0.12623
APOBEC3A	3	0.30519	0.41033	0.999998	912	1	0.0049323	0.58834	0.61059	0.999975	1275	1	0.0049323
PIWIL2	4	0.42639	0.55989	0.999998	1101	1	0.010925	0.58871	0.66196	0.999975	1276	1	0.010925
TRMT12	4	0.1901	0.31791	0.999998	660	2	-0.17332	0.58949	0.6623	0.999975	1277	1	-0.17332
POLRMT	4	0.33939	0.4806	0.999998	971	2	-0.025998	0.58975	0.66246	0.999975	1278	1	-0.025998
FASTKD3	4	0.40302	0.54951	0.999998	1076	1	0.0095594	0.59001	0.66259	0.999975	1279	1	0.0095594
CPEB4	4	0.22296	0.3537	0.999998	730	2	-0.06004	0.59079	0.66302	0.999975	1280	1	-0.06004
DNAJB12	4	0.54441	0.61757	0.999998	1231	1	0.03713	0.59105	0.66318	0.999975	1281	1	0.03713
DDX4	2	0.59471	0.59488	0.999998	1298	0	0.0059355	0.59262	0.5929	0.999975	1282	0	0.0059355
SORBS2	4	0.84026	0.83987	0.999998	1731	0	0.00093857	0.59337	0.66443	0.999975	1283	1	0.00093857
NAT10	2	0.83863	0.83682	0.999998	1725	0	0.10153	0.59391	0.59412	0.999975	1284	0	0.10153
APEX1	4	0.91184	0.91228	0.999998	1879	0	0.0032456	0.5944	0.66497	0.999975	1285	1	0.0032456
SEC62	4	0.58689	0.64168	0.999998	1285	1	-0.032647	0.59569	0.66559	0.999975	1286	1	-0.032647
RPL35	2	0.40795	0.41654	0.999998	1080	1	-0.067557	0.59584	0.59597	0.999975	1287	0	-0.067557
HIST1H4F	4	0.22018	0.35063	0.999998	721	1	0.028445	0.59594	0.66577	0.999975	1288	1	0.028445
SNRPD1	3	0.80558	0.80662	0.999998	1649	0	-0.052493	0.59606	0.61651	0.999975	1289	1	-0.052493
PABPC1L	3	0.1519	0.24764	0.999998	578	2	-0.20044	0.59689	0.61711	0.999975	1290	1	-0.20044
TNKS1BP1	4	0.80744	0.80721	0.999998	1655	0	0.01103	0.59697	0.66627	0.999975	1291	1	0.01103
TRNAU1AP	4	0.094092	0.20258	0.999998	418	3	-0.094832	0.59824	0.667	0.999975	1292	1	-0.094832
RBM23	4	0.10931	0.22997	0.999998	475	2	-0.19372	0.59927	0.66756	0.999975	1293	1	-0.19372
RPS16	3	0.79639	0.79738	0.999998	1631	0	0.099604	0.59999	0.61941	0.999975	1294	1	0.099604
RBM12B	4	0.50324	0.59617	0.999998	1183	1	0.01249	0.60054	0.66819	0.999975	1295	1	0.01249
SFN	3	0.48105	0.52034	0.999998	1159	1	0.026801	0.60081	0.62003	0.999975	1296	1	0.026801
ANKHD1	4	0.23789	0.36974	0.999998	775	2	-0.091776	0.60231	0.66918	0.999975	1297	1	-0.091776
DCP1B	4	0.91192	0.91237	0.999998	1880	0	0.039761	0.60282	0.66945	0.999975	1298	1	0.039761
EDC3	4	0.71348	0.72573	0.999998	1484	1	0.0045715	0.60307	0.66957	0.999975	1299	1	0.0045715
SSB	3	0.19339	0.30228	0.999998	671	1	0.10428	0.60369	0.6221	0.999975	1300	1	0.10428
RPL5	4	0.19897	0.32759	0.999998	682	1	0.060328	0.60459	0.67042	0.999975	1301	1	0.060328
HRSP12	4	0.90016	0.90058	0.999998	1860	0	-0.0011437	0.60509	0.67066	0.999975	1302	1	-0.0011437
MAZ	3	0.41042	0.47332	0.999998	1085	1	0.0083594	0.60634	0.62419	0.999975	1303	1	0.0083594
NUDT16L1	4	0.88569	0.88554	0.999998	1827	0	-0.027821	0.60635	0.67131	0.999975	1304	1	-0.027821
RPP40	3	0.60246	0.61273	0.999998	1309	1	0.040402	0.60655	0.62433	0.999975	1305	1	0.040402
RPL36A	4	0.18126	0.30838	0.999998	643	2	-0.082512	0.60736	0.67186	0.999975	1306	1	-0.082512
DAZ4	3	0.0032223	0.0091524	0.500866	40	2	-0.20055	0.60736	0.62498	0.999975	1307	1	-0.20055
MRPS2	2	0.45131	0.4554	0.999998	1129	1	0.0066432	0.60845	0.60806	0.999975	1308	0	0.0066432
SDS	3	0.025399	0.064298	0.858493	169	1	0.10471	0.60878	0.62607	0.999975	1309	1	0.10471
RPN2	3	0.23572	0.35691	0.999998	768	2	-0.095987	0.6096	0.62661	0.999975	1310	1	-0.095987
RNASE2	4	0.39605	0.54222	0.999998	1066	2	-0.031046	0.61011	0.67326	0.999975	1311	1	-0.031046
G3BP1	4	0.75571	0.75977	0.999998	1554	1	0.030362	0.61111	0.67385	0.999975	1312	1	0.030362
PARK7	3	0.64305	0.64793	0.999998	1379	1	-0.0055771	0.61122	0.62788	0.999975	1313	1	-0.0055771
CASC3	4	0.82898	0.82851	0.999998	1703	0	-0.0036729	0.61136	0.67402	0.999975	1314	1	-0.0036729
CDK17	4	0.83548	0.83508	0.999998	1718	0	0.038403	0.61186	0.67429	0.999975	1315	1	0.038403
CCT6A	2	0.39188	0.40251	0.999998	1061	1	-0.13248	0.61239	0.61211	0.999975	1316	0	-0.13248
PDIA4	4	0.22311	0.35386	0.999998	731	1	-0.024637	0.61335	0.67507	0.999975	1317	1	-0.024637
NSA2	3	0.075875	0.14463	0.999998	348	2	-0.43163	0.61424	0.63018	0.999975	1318	1	-0.43163
GMPR2	4	0.28836	0.42519	0.999998	881	1	0.043904	0.61533	0.67604	0.999975	1319	1	0.043904
CNOT10	3	0.75245	0.75403	0.999998	1552	0	-0.0089906	0.61565	0.63127	0.999975	1320	1	-0.0089906
UNK	4	0.92774	0.92804	0.999998	1917	0	0.070035	0.61607	0.67645	0.999975	1321	1	0.070035
R3HDM1	2	0.46194	0.46541	0.999998	1141	1	0.046594	0.61804	0.61774	0.999975	1322	0	0.046594
RBFOX2	3	0.72517	0.72733	0.999998	1505	0	0.03736	0.61805	0.6333	0.999975	1323	1	0.03736
LSM3	4	0.047243	0.11278	0.975735	246	3	-0.19682	0.61878	0.67792	0.999975	1324	1	-0.19682
NPM2	3	0.24896	0.37403	0.999998	800	1	-0.010538	0.61905	0.63414	0.999975	1325	1	-0.010538
MKRN2	3	0.61765	0.62561	0.999998	1337	1	0.021528	0.62004	0.63495	0.999975	1326	1	0.021528
C7ORF50	4	0.75606	0.75999	0.999998	1556	1	-0.057338	0.62025	0.67873	0.999975	1327	1	-0.057338
RBFOX1	4	5.759e-05	0.00018318	0.066832	6	3	-0.39163	0.62123	0.67923	0.999975	1328	1	-0.39163
ADARB1	3	0.68043	0.68291	0.999998	1436	1	0.042889	0.62282	0.63701	0.999975	1329	1	0.042889
MRPS26	4	0.0022751	0.0084242	0.495961	35	2	-0.083741	0.62342	0.68047	0.999975	1330	1	-0.083741
TCF20	4	0.049892	0.11809	0.991247	250	2	-0.05515	0.62391	0.68071	0.999975	1331	1	-0.05515
EDF1	4	0.61755	0.65989	0.999998	1336	1	0.023832	0.62439	0.681	0.999975	1332	1	0.023832
USP14	3	0.64037	0.64529	0.999998	1371	1	-0.057732	0.62441	0.63823	0.999975	1333	1	-0.057732
RPL10L	4	0.02382	0.064886	0.858493	159	2	-0.28867	0.62464	0.68112	0.999975	1334	1	-0.28867
LGALS1	4	0.62342	0.66344	0.999998	1349	1	-0.011155	0.62512	0.68136	0.999975	1335	1	-0.011155
